Time_Index,Load_HSC_Tonne_z1,Load_HSC_Tonne_z2,Load_HSC_Tonne_z3
6832,15.4,7.6,5.3
6833,13.5,6.9,4.5
6834,9.4,5.4,3.1
6835,12.5,6.7,4.2
6836,13.1,6.9,4.4
6837,10.8,6,3.6
6838,16.5,8.4,5.7
6839,18.7,9.3,6.4
6840,13.1,7.1,4.4
6841,9.7,5.7,3.2
6842,9.5,5.7,3.1
6843,9.5,5.7,3.1
6844,9.3,5.6,3
6845,9.3,5.7,3
6846,9.4,5.8,3.1
6847,9.7,6,3.2
6848,9.8,6.1,3.2
6849,10.2,6.3,3.5
6850,13.9,7.8,4.8
6851,13.4,7.5,4.6
6852,10.2,6.1,3.4
6853,10.1,6,3.4
6854,12.5,7,4.3
6855,9.6,5.7,3.2
6856,10.7,6.2,3.6
6857,16,8.5,5.5
6858,24.1,11.9,8.4
6859,25.3,12.4,8.8
6860,25.6,12.5,9
6861,20.1,10.2,7
6862,14.5,7.9,4.9
6863,14,7.7,4.7
6864,10,6,3.3
6865,9.8,6,3.2
6866,9.8,5.9,3.2
6867,9.8,5.9,3.2
6868,9.7,5.9,3.2
6869,9.8,5.9,3.2
6870,10.4,6.1,3.3
6871,13,6.9,4.1
6872,21.8,10.3,7.1
6873,27.6,12.6,9.2
6874,30.4,13.7,10.2
6875,24.3,11.1,8
6876,17.6,8.3,5.7
6877,15.9,7.5,5
6878,18.1,8.4,5.8
6879,22.6,10.2,7.4
6880,23.5,10.8,7.8
6881,27.2,12.7,9.4
6882,36.1,16.4,12.6
6883,54.1,23.8,19.1
6884,46.2,20.5,16.2
6885,21.2,10.1,7.2
6886,19.1,9.4,6.5
6887,10.5,5.9,3.4
6888,9.8,5.6,3.1
6889,10,5.7,3.2
6890,10.1,5.8,3.2
6891,10.1,5.8,3.2
6892,13.7,7.2,4.5
6893,15.1,7.8,5
6894,16,8.1,5.4
6895,24.7,11.4,8.4
6896,34.2,15,11.5
6897,31.2,13.7,10.4
6898,27.8,12.2,9.2
6899,20.8,9.2,6.6
6900,21.1,9.4,6.8
6901,17.3,7.8,5.4
6902,17.1,7.6,5.3
6903,16.4,7.4,5
6904,19.5,8.9,6.2
6905,27.4,12.4,9.2
6906,43.1,19.1,15
6907,58,25.1,20.3
6908,33.2,14.8,11.4
6909,36.3,16.2,12.5
6910,38.5,17.2,13.4
6911,18.9,9.2,6.4
6912,10.8,5.8,3.4
6913,10.9,5.9,3.4
6914,10.9,5.9,3.4
6915,10.9,5.9,3.4
6916,10.9,5.9,3.4
6917,11.2,6,3.5
6918,16,8,5.3
6919,18.4,8.7,6
6920,22.4,10,7.2
6921,32.6,14.2,11
6922,20.5,9.2,6.6
6923,20.6,9.1,6.6
6924,20.2,9,6.6
6925,20,8.9,6.5
6926,21.8,9.6,7.1
6927,22.6,10,7.5
6928,23.4,10.4,7.8
6929,23.3,10.7,7.9
6930,29.9,13.6,10.3
6931,30.6,13.8,10.5
6932,22.3,10.4,7.5
6933,29.2,13.3,10.1
6934,39.1,17.5,13.8
6935,30.5,14.1,10.7
6936,21.2,10.2,7.3
6937,14.3,7.4,4.8
6938,13.5,7.1,4.5
6939,11.9,6.5,4
6940,8.4,5.1,2.7
6941,8.5,5.1,2.8
6942,9.3,5.4,3.1
6943,11.8,6.2,3.9
6944,18.9,8.8,6.3
6945,21.3,9.7,7.1
6946,18.8,8.6,6.3
6947,17.1,7.9,5.7
6948,15.3,7.2,5.1
6949,18.7,8.5,6.3
6950,21.3,9.5,7.2
6951,21.6,9.7,7.3
6952,18.9,8.7,6.4
6953,24.5,11.3,8.6
6954,16.8,8.3,5.9
6955,20.2,9.6,7
6956,12.1,6.1,4.1
6957,8.5,4.7,2.8
6958,10.9,5.8,3.8
6959,8,4.7,2.8
6960,6.1,3.9,2.1
6961,6.1,3.9,2.1
6962,5.9,3.8,2
6963,5.8,3.8,2
6964,5.6,3.7,2
6965,5.8,3.7,2
6966,6.4,3.9,2.3
6967,10,5.1,3.6
6968,25,11,8.8
6969,24.6,10.7,8.7
6970,13.6,6,4.6
6971,17,7.3,5.8
6972,16.1,7,5.6
6973,16.5,7.1,5.7
6974,20.2,8.6,7
6975,15.7,6.7,5.4
6976,16.8,7.3,5.9
6977,16.8,7.4,5.9
6978,14.9,6.6,5.2
6979,19.2,8.3,6.7
6980,16.8,7.3,5.9
6981,11.8,5.3,4.1
6982,17.1,7.5,6.1
6983,11.7,5.4,4.1
6984,13.8,6.3,4.9
6985,9.6,4.5,3.3
6986,6.1,3.1,2.1
6987,8.5,4.1,2.9
6988,5.2,2.7,1.8
6989,4.9,2.6,1.6
6990,5.2,2.7,1.8
6991,8.5,4,3.2
6992,6.3,3,2.3
6993,9.6,4.4,3.5
6994,7.3,3.4,2.7
6995,10.8,4.8,3.9
6996,14.5,6.4,5.3
6997,17.9,7.8,6.6
6998,19.1,8.3,7
6999,14.7,6.5,5.3
7000,16.2,7.1,5.8
7001,21.6,9.4,7.7
7002,18.2,8,6.4
7003,18.1,7.9,6.4
7004,19.5,8.5,6.9
7005,19.4,8.5,6.9
7006,18.6,8.2,6.6
7007,14.7,6.6,5.2
7008,10.3,4.8,3.6
7009,9.8,4.6,3.4
7010,8.3,4,2.9
7011,5,2.6,1.6
7012,4.9,2.6,1.6
7013,4.9,2.6,1.6
7014,4.9,2.6,1.7
7015,4.9,2.6,1.7
7016,4.9,2.6,1.7
7017,5.1,2.7,1.9
7018,5.5,2.9,2.1
7019,5.7,2.9,2.2
7020,5.7,3,2.2
7021,9.6,4.6,3.6
7022,13,6.1,4.8
7023,15.4,7.1,5.6
7024,20.2,9.1,7.3
7025,25.7,11.4,9.2
7026,27,12,9.7
7027,23.2,10.4,8.3
7028,21.2,9.6,7.6
7029,20.5,9.4,7.4
7030,7.8,4.1,2.7
7031,5.1,3.1,1.8
7032,5,3,1.7
7033,5.1,3.1,1.8
7034,5.1,3.1,1.7
7035,5.2,3.2,1.8
7036,5.2,3.2,1.8
7037,5.4,3.2,1.9
7038,6.2,3.5,2.1
7039,14.5,6.7,5
7040,18.7,8.1,6.2
7041,20.7,8.8,7
7042,13,5.6,4.3
7043,15.2,6.5,5.1
7044,12.1,5.3,4.1
7045,14.9,6.4,5
7046,12.1,5.2,4
7047,14,6,4.7
7048,24.5,10.6,8.6
7049,28.5,12.5,10.2
7050,30.8,13.5,11
7051,19.8,8.9,6.9
7052,15.3,7,5.3
7053,18.5,8.4,6.5
7054,16.8,7.8,6
7055,21.3,9.7,7.6
7056,13.8,6.6,4.9
7057,7.4,4,2.6
7058,5.2,3,1.7
7059,5.1,3,1.7
7060,5.2,3,1.8
7061,5.4,3.1,1.8
7062,6.2,3.3,2.1
7063,11.2,5.1,3.9
7064,21.9,9.2,7.5
7065,15.2,6.4,5.1
7066,18.4,7.6,6.2
7067,18.3,7.5,6.2
7068,19.6,8.1,6.7
7069,21.2,8.8,7.3
7070,13.2,5.4,4.3
7071,14.9,6.2,4.9
7072,18.3,7.8,6.2
7073,18,8,6.2
7074,27.3,11.9,9.6
7075,23.3,10.1,8.1
7076,24.4,10.6,8.5
7077,21,9.3,7.3
7078,17.7,8.1,6.2
7079,24.8,11.1,8.8
7080,18.8,8.6,6.6
7081,10.1,5,3.4
7082,6.1,3.4,2
7083,6.3,3.5,2
7084,6.4,3.5,2.1
7085,6.4,3.5,2.1
7086,7.4,3.9,2.5
7087,13.6,6.2,4.6
7088,17.4,7.4,5.8
7089,22.5,9.5,7.6
7090,29.9,12.5,10.3
7091,20.9,8.7,7
7092,13.1,5.6,4.3
7093,13.3,5.7,4.4
7094,13.6,5.7,4.4
7095,18.5,7.8,6.2
7096,22.4,9.6,7.7
7097,21,9.3,7.2
7098,33.6,14.7,11.8
7099,25.5,11.2,8.8
7100,21.6,9.6,7.4
7101,26.6,11.8,9.3
7102,22.4,10.2,7.8
7103,16.8,7.9,5.8
7104,12.5,6.1,4.3
7105,6.9,3.8,2.2
7106,6.9,3.8,2.2
7107,6.9,3.8,2.2
7108,7,3.9,2.2
7109,7.1,3.9,2.2
7110,7.9,4.2,2.6
7111,15.7,7.1,5.3
7112,17,7.4,5.5
7113,22.2,9.5,7.4
7114,24.1,10.2,8.1
7115,16.1,6.8,5.1
7116,16.7,7.2,5.4
7117,23.1,9.8,7.7
7118,26.5,11.2,8.9
7119,20.1,8.6,6.6
7120,22.4,9.7,7.5
7121,16.5,7.6,5.5
7122,21.8,9.8,7.5
7123,20.7,9.3,7
7124,14.7,6.8,4.8
7125,14.5,6.8,4.8
7126,16,7.5,5.4
7127,12.7,6.3,4.3
7128,9.1,4.8,2.9
7129,7.8,4.3,2.5
7130,7.8,4.3,2.4
7131,7.9,4.3,2.5
7132,7.8,4.3,2.5
7133,8.1,4.4,2.5
7134,9,4.7,2.9
7135,12.8,6.1,4.2
7136,19.3,8.5,6.3
7137,21.7,9.4,7.2
7138,22.5,9.7,7.5
7139,15.4,6.7,5
7140,20.4,8.9,6.9
7141,21.7,9.4,7.3
7142,21.4,9.3,7.2
7143,16.6,7.3,5.5
7144,29.4,12.8,10.2
7145,25.3,11.4,8.8
7146,27.7,12.4,9.6
7147,14.2,6.8,4.7
7148,17.1,8,5.8
7149,18.5,8.7,6.3
7150,16.9,8.1,5.8
7151,18.2,8.7,6.3
7152,12.4,6.3,4.2
7153,12,6.2,4.1
7154,8.6,4.8,2.8
7155,10,5.4,3.4
7156,7.2,4.2,2.4
7157,7.2,4.2,2.4
7158,7.4,4.3,2.5
7159,11.6,6,4.1
7160,12.3,6.3,4.3
7161,19.4,9.2,6.9
7162,9.2,4.9,3.2
7163,9,4.8,3.1
7164,14.4,7,5.1
7165,16.8,8,6
7166,14,6.8,5
7167,18.9,8.9,6.7
7168,16.1,7.7,5.7
7169,24.8,11.3,8.8
7170,32.8,14.7,11.8
7171,23.6,10.9,8.4
7172,21.2,9.9,7.6
7173,20.8,9.7,7.4
7174,11.6,5.9,4.1
7175,11.3,5.8,4
7176,11,5.7,3.9
7177,10.9,5.7,3.9
7178,10.5,5.5,3.7
7179,7.4,4.2,2.6
7180,6.1,3.7,2.1
7181,6.1,3.7,2.1
7182,6.2,3.7,2.2
7183,6.1,3.7,2.2
7184,5.7,3.6,2.1
7185,5.8,3.7,2.2
7186,6.3,3.9,2.6
7187,9.9,5.3,3.9
7188,13.8,6.9,5.3
7189,18.9,9,7.1
7190,14.9,7.3,5.6
7191,15.5,7.5,5.8
7192,14.5,7.1,5.3
7193,19.5,9.1,7
7194,25.7,11.7,9.3
7195,21.6,10,7.8
7196,16.9,8,6.1
7197,28.5,12.8,10.3
7198,15.1,7.3,5.4
7199,19.1,9,6.9
7200,15.3,7.4,5.5
7201,14.7,7.2,5.4
7202,14.8,7.2,5.4
7203,13.2,6.6,4.8
7204,6.4,3.7,2.3
7205,5.3,3.3,1.9
7206,5.6,3.4,2
7207,6.4,3.6,2.3
7208,11,5.3,3.7
7209,15.2,6.7,5
7210,18.1,7.7,6.1
7211,20.2,8.6,7
7212,16.1,6.9,5.5
7213,12.3,5.4,4.2
7214,18.4,7.9,6.4
7215,20.5,8.7,7.2
7216,19.6,8.4,6.9
7217,25.3,11,9
7218,21.7,9.7,7.8
7219,20.2,9.1,7.2
7220,30.1,13.2,10.8
7221,24.2,10.8,8.7
7222,25.9,11.6,9.4
7223,14.7,7.1,5.4
7224,12.8,6.4,4.6
7225,13.1,6.6,4.8
7226,7,4.1,2.5
7227,7,4,2.5
7228,7,4,2.5
7229,7.2,4.1,2.6
7230,7.3,4.2,2.7
7231,8.3,4.5,3.1
7232,14.7,6.9,5.4
7233,25.8,11.2,9.2
7234,34.7,14.8,12.3
7235,34.6,14.7,12.3
7236,26.9,11.5,9.5
7237,22.9,10,8.2
7238,22.5,9.7,8
7239,21.6,9.2,7.6
7240,21.3,9.2,7.5
7241,19.2,8.5,6.8
7242,23.5,10.5,8.4
7243,22,10,7.8
7244,21.5,9.8,7.6
7245,18.3,8.5,6.5
7246,13.2,6.4,4.7
7247,12.7,6.4,4.6
7248,10.3,5.4,3.7
7249,10.1,5.4,3.7
7250,7.3,4.2,2.7
7251,7.1,4.1,2.6
7252,7.1,4.1,2.6
7253,7.3,4.2,2.7
7254,7.5,4.2,2.8
7255,8.4,4.6,3.2
7256,12.3,5.9,4.6
7257,22.4,9.7,8
7258,36.7,15.5,13.1
7259,29.7,12.6,10.6
7260,22.8,9.7,8.1
7261,22.8,9.7,8.1
7262,22.1,9.4,7.8
7263,20.5,8.7,7.2
7264,22,9.4,7.8
7265,25.7,11.1,9.2
7266,19.2,8.6,6.9
7267,25.6,11.3,9.2
7268,24.7,10.9,8.8
7269,24.5,10.8,8.8
7270,38.2,16.6,13.9
7271,25.3,11.4,9.3
7272,18.9,8.8,7
7273,12.2,6,4.5
7274,11.5,5.7,4.2
7275,8.1,4.3,3
7276,6.9,3.8,2.6
7277,7,3.9,2.6
7278,7.3,4,2.8
7279,8.3,4.3,3.2
7280,19.2,8.6,7.2
7281,24.5,10.5,8.8
7282,35,14.7,12.5
7283,32.9,13.8,11.8
7284,32.4,13.6,11.6
7285,26.7,11.3,9.6
7286,22.7,9.6,8.1
7287,20.3,8.5,7.2
7288,22,9.3,7.8
7289,25.5,10.9,9.2
7290,29.2,12.7,10.6
7291,28,12.3,10.2
7292,15.1,6.9,5.5
7293,18.3,8.3,6.7
7294,21.3,9.6,7.9
7295,14.2,6.9,5.4
7296,22.7,10.5,8.5
7297,11.3,5.7,4
7298,10.3,5.4,3.7
7299,7,4,2.5
7300,6.7,3.9,2.4
7301,6.7,3.9,2.4
7302,7,4,2.6
7303,8,4.4,3
7304,10.5,5.2,3.9
7305,15.7,7,5.5
7306,24.7,10.7,8.8
7307,16.9,7.4,6
7308,15.6,6.8,5.5
7309,16.8,7.3,6
7310,18.1,7.9,6.4
7311,21.5,9.2,7.6
7312,17.9,7.9,6.3
7313,13.5,6.2,4.8
7314,20.3,9.1,7.2
7315,20.2,9.2,7.2
7316,19.7,8.9,7
7317,15.5,7.2,5.5
7318,10.3,5.1,3.7
7319,10.6,5.3,3.8
7320,23.5,10.7,8.4
7321,19.1,8.9,6.7
7322,12.2,6,4.1
7323,12.1,6,4.1
7324,11.8,5.8,4
7325,8.6,4.5,2.8
7326,7.6,4.1,2.4
7327,8,4.2,2.7
7328,8.6,4.5,3
7329,9.3,4.7,3.2
7330,18.1,8.2,6.4
7331,24.3,10.8,8.6
7332,17.2,7.8,6
7333,13.9,6.4,4.9
7334,17,7.7,6
7335,19.6,8.8,6.9
7336,17.7,8.1,6.2
7337,21,9.5,7.3
7338,19,8.6,6.5
7339,26.9,12,9.3
7340,20.3,9.3,7
7341,18.2,8.4,6.2
7342,16.6,7.8,5.6
7343,11.9,5.9,4
7344,8.6,4.6,2.8
7345,8.5,4.6,2.8
7346,8.8,4.8,2.8
7347,8.8,4.8,2.8
7348,8.6,4.7,2.7
7349,8.5,4.8,2.7
7350,10.2,5.5,3.4
7351,8.8,5,2.9
7352,8.8,5.1,2.9
7353,8.9,5.1,2.9
7354,9.3,5.3,3.2
7355,12.2,6.5,4.4
7356,9.5,5.4,3.5
7357,15.7,7.9,5.7
7358,10.9,5.9,4
7359,20.7,10,7.5
7360,18.1,8.9,6.5
7361,21,10.1,7.4
7362,20.1,9.8,7
7363,20.1,9.9,7
7364,17.2,8.6,5.9
7365,12.5,6.7,4.2
7366,13.7,7.2,4.7
7367,14.6,7.6,4.9
7368,15.2,7.9,5.2
7369,10.2,5.9,3.3
7370,10.1,5.8,3.3
7371,10.1,5.9,3.3
7372,10.2,5.9,3.3
7373,10.4,6,3.3
7374,10.8,6.2,3.5
7375,12,6.7,3.9
7376,18.2,8.9,5.9
7377,28.1,12.7,9.2
7378,40.6,17.8,13.8
7379,34.5,15.2,11.7
7380,23.8,10.7,7.9
7381,27.1,12.1,9.1
7382,22.9,10.3,7.6
7383,22.6,10.2,7.5
7384,23.7,10.7,7.9
7385,26,11.9,8.8
7386,26.2,12.3,8.9
7387,29.5,13.7,10.1
7388,27.9,13,9.5
7389,23.4,11.2,7.9
7390,28.3,13.3,9.7
7391,23.2,11.4,7.9
7392,21.3,10.6,7.3
7393,14.5,7.9,4.8
7394,11.6,6.7,3.7
7395,11.7,6.7,3.7
7396,11.7,6.7,3.7
7397,11.8,6.8,3.8
7398,12.1,6.9,3.9
7399,13.1,7.3,4.3
7400,17.5,8.9,5.9
7401,28.5,13.2,9.6
7402,33,14.9,11.2
7403,39.7,17.6,13.7
7404,31.4,14.1,10.7
7405,25,11.5,8.5
7406,19.7,9.2,6.5
7407,20.6,9.5,6.8
7408,18.8,8.8,6.1
7409,16.4,8,5.3
7410,27.6,12.9,9.4
7411,35.4,16.2,12.1
7412,29.5,13.7,10
7413,40.4,18.2,14
7414,31.1,14.4,10.7
7415,26.6,12.7,9.1
7416,18.2,9.2,6
7417,13.6,7.4,4.3
7418,12.2,6.8,3.8
7419,12.1,6.8,3.7
7420,12.2,6.8,3.8
7421,12.3,6.8,3.8
7422,12.7,7,4
7423,13.9,7.4,4.4
7424,16.7,8.4,5.4
7425,25.7,11.7,8.4
7426,30.8,13.7,10.2
7427,33.5,14.7,11.2
7428,30,13.3,10
7429,27.3,12.2,9.1
7430,36,15.7,12.2
7431,34.6,15.1,11.7
7432,24.9,11.1,8.2
7433,27.3,12.4,9.1
7434,35,15.8,11.9
7435,35.7,16.2,12.1
7436,29.4,13.6,9.9
7437,31.8,14.6,10.8
7438,36.8,16.8,12.7
7439,35.9,16.6,12.4
7440,27.3,13.1,9.3
7441,28.6,13.8,9.8
7442,14.5,8,4.7
7443,12.2,7.1,3.9
7444,12.1,7.1,3.9
7445,12.1,7.1,3.9
7446,12.5,7.3,4.1
7447,13.6,7.8,4.5
7448,17.5,9.2,6
7449,36.4,16.7,12.5
7450,27.7,13,9.4
7451,35,16,12.1
7452,24.8,11.7,8.4
7453,18.6,9.1,6.2
7454,24.6,11.6,8.4
7455,32.9,15,11.4
7456,23.1,11,7.8
7457,21.5,10.6,7.3
7458,24.1,12,8.3
7459,31.3,15.1,10.9
7460,40.9,19,14.4
7461,35.6,16.8,12.5
7462,28.9,14.1,10.1
7463,22.7,11.8,7.9
7464,29.1,14.5,10.2
7465,26.7,13.6,9.4
7466,25.2,13,8.9
7467,21.5,11.5,7.5
7468,17.6,9.9,6.1
7469,12.6,7.8,4.3
7470,12.6,7.9,4.4
7471,13.9,8.4,4.9
7472,16.6,9.4,5.9
7473,24,12.1,8.3
7474,25.6,12.6,8.8
7475,19.9,10.2,6.8
7476,24.6,12,8.5
7477,21.4,10.7,7.4
7478,27,12.9,9.4
7479,28.3,13.4,9.9
7480,25,12.2,8.7
7481,25.6,12.6,8.9
7482,31.3,15.2,11
7483,41.3,19.5,14.7
7484,41,19.3,14.5
7485,24.7,12.5,8.7
7486,25.4,12.9,9
7487,22.6,11.8,8
7488,37.8,18.2,13.5
7489,33.5,16.5,11.9
7490,23.5,12.3,8.2
7491,18.2,10.1,6.3
7492,16.8,9.6,5.8
7493,13.5,8.2,4.6
7494,13.9,8.4,4.8
7495,14.6,8.7,5.1
7496,15.4,9.1,5.6
7497,16,9.3,5.7
7498,20.2,10.9,7.2
7499,20.4,10.9,7.3
7500,26.5,13.3,9.5
7501,20.6,10.8,7.4
7502,19.9,10.4,7.2
7503,24.9,12.5,9
7504,27.4,13.5,9.9
7505,22.7,11.6,8.1
7506,27,13.5,9.5
7507,20.7,11,7.2
7508,23,11.9,8.1
7509,22,11.4,7.8
7510,17.9,9.7,6.3
7511,20.7,10.9,7.3
7512,23.9,12.3,8.4
7513,19.3,10.4,6.8
7514,20.6,11,7.2
7515,14.8,8.5,5.1
7516,14.1,8.3,4.9
7517,14,8.3,4.9
7518,14.2,8.4,5
7519,14.5,8.6,5.1
7520,14.5,8.6,4.8
7521,17.4,9.8,6.1
7522,19.6,10.7,7
7523,19.7,10.7,7.3
7524,20.5,10.9,7.6
7525,22,11.4,8.1
7526,19,10.1,7
7527,15.2,8.5,5.6
7528,13.6,7.8,5
7529,17.7,9.6,6.4
7530,28,14,10
7531,21.8,11.4,7.7
7532,16.5,9.2,5.9
7533,17.3,9.4,6.2
7534,13.7,8,4.9
7535,15.8,8.9,5.7
7536,15.8,8.9,5.7
7537,13,7.8,4.6
7538,13.2,7.9,4.6
7539,13,7.8,4.6
7540,12.9,7.8,4.5
7541,12.9,7.8,4.5
7542,13.3,7.9,4.7
7543,14.3,8.3,5
7544,23.8,12,8.1
7545,28.5,13.6,9.6
7546,22.6,11.1,7.6
7547,21.5,10.5,7.3
7548,20.1,9.8,6.8
7549,25.1,11.9,8.8
7550,25.3,11.9,8.8
7551,23.6,11.1,8.2
7552,23.7,11.2,8.3
7553,23.5,11.4,8.3
7554,22.8,11.4,8.1
7555,35.8,16.9,12.9
7556,31.8,15.2,11.5
7557,29.9,14.4,10.8
7558,23.4,11.8,8.6
7559,21,11,7.8
7560,12.9,7.6,4.8
7561,14,8.1,5.1
7562,11.2,7,4.1
7563,11.1,6.9,4
7564,11.1,6.9,4
7565,11.1,6.9,4.1
7566,11.4,7,4.2
7567,13.7,8,5.1
7568,20,10.4,7.4
7569,20.7,10.2,7.3
7570,24.2,11.6,8.6
7571,24.8,11.7,8.8
7572,23.2,11,8.2
7573,22.1,10.6,7.9
7574,19.9,9.5,7
7575,17.3,8.4,6.1
7576,20.4,9.7,7.2
7577,15.8,8.1,5.6
7578,17.9,9.3,6.4
7579,39.2,18.2,14.2
7580,35.9,16.7,12.9
7581,22.1,11,8
7582,24.6,12.1,9
7583,18.2,9.6,6.8
7584,22.5,11.4,8.3
7585,20.6,10.7,7.4
7586,20.5,10.7,7.3
7587,18.3,9.8,6.5
7588,15.8,8.7,5.6
7589,15.9,8.7,5.7
7590,15.6,8.6,5.6
7591,13.1,7.6,4.8
7592,20.5,10.4,7.4
7593,22.4,10.8,7.8
7594,27,12.6,9.4
7595,23.6,11.1,8.2
7596,19.4,9.2,6.7
7597,20.9,9.9,7.3
7598,21.2,9.9,7.4
7599,21,9.8,7.3
7600,20,9.4,6.9
7601,21.2,10.1,7.4
7602,19.3,9.6,6.7
7603,38.2,17.5,13.6
7604,29.3,13.7,10.3
7605,24.6,11.7,8.7
7606,16.7,8.6,5.9
7607,25.3,12.3,9.1
7608,25.3,12.3,9.1
7609,21,10.6,7.5
7610,19.9,10.1,7
7611,12.9,7.1,4.4
7612,11.6,6.6,4
7613,11.7,6.6,4
7614,12.2,6.8,4.2
7615,13.3,7.2,4.7
7616,18.5,9.1,6.6
7617,22.7,10.4,7.8
7618,31.3,13.9,10.8
7619,27.9,12.4,9.6
7620,20.7,9.3,7
7621,20.4,9.2,7
7622,18.6,8.4,6.3
7623,24.7,10.9,8.5
7624,24.5,10.8,8.4
7625,19.3,8.9,6.6
7626,20.1,9.5,6.9
7627,18.9,9.1,6.5
7628,22.4,10.5,7.8
7629,32.5,14.7,11.5
7630,33.8,15.4,12.1
7631,24.4,11.6,8.8
7632,20.5,10.1,7.3
7633,19.4,9.7,7
7634,17.4,8.9,6.2
7635,14.6,7.8,5.2
7636,10.9,6.2,3.8
7637,10.9,6.2,3.9
7638,11.2,6.4,4
7639,15.8,8.3,5.8
7640,30.3,14,11
7641,34.4,15.4,12.3
7642,35.7,15.9,12.7
7643,33.9,15,12
7644,32.8,14.6,11.7
7645,29.1,13.1,10.4
7646,25.5,11.5,9.1
7647,20,9.2,7.1
7648,15.9,7.6,5.6
7649,14.5,7.3,5.1
7650,21.2,10.3,7.6
7651,23.7,11.4,8.6
7652,32.3,14.9,11.6
7653,32.7,15.1,11.9
7654,34.2,15.8,12.4
7655,30.4,14.3,11.1
7656,26.9,13,9.8
7657,14.2,7.8,5.1
7658,15.2,8.2,5.4
7659,11.7,6.8,4.2
7660,10.3,6.2,3.7
7661,10.4,6.2,3.7
7662,10.6,6.3,3.8
7663,11,6.6,4.1
7664,11.8,6.9,4.6
7665,13.8,7.7,5.2
7666,16.2,8.6,6
7667,12.8,7.1,4.8
7668,17.6,9,6.5
7669,17.6,9,6.5
7670,19.8,9.9,7.4
7671,18.2,9.1,6.7
7672,22.8,11.1,8.4
7673,19.8,9.8,7.2
7674,23.3,11.4,8.4
7675,29.6,14.1,10.7
7676,28.2,13.5,10.2
7677,17.1,8.9,6.2
7678,19.2,9.8,7
7679,15.7,8.4,5.7
7680,22.6,11.2,8.2
7681,20.2,10.3,7.1
7682,13.4,7.4,4.6
7683,10.8,6.4,3.7
7684,10.7,6.4,3.7
7685,10.7,6.4,3.7
7686,10.8,6.4,3.7
7687,10.9,6.6,3.8
7688,11.1,6.6,3.6
7689,11.1,6.7,3.7
7690,16.5,8.9,5.9
7691,20.3,10.5,7.5
7692,14.6,8,5.4
7693,11.7,6.7,4.4
7694,17.3,9,6.4
7695,28.3,13.5,10.4
7696,31,14.6,11.3
7697,26.1,12.7,9.4
7698,27.7,13.4,9.8
7699,31.7,15.1,11.3
7700,28.9,13.9,10.3
7701,40,18.5,14.3
7702,42.6,19.6,15.3
7703,54.6,24.6,19.7
7704,47.9,21.9,17.2
7705,35.8,16.9,12.7
7706,27.1,13.3,9.5
7707,14,7.9,4.8
7708,11.2,6.8,3.8
7709,11.4,6.8,3.8
7710,11.8,7,4
7711,12.9,7.5,4.4
7712,20.3,10.3,6.7
7713,23.5,11.3,7.6
7714,33,15.1,11.1
7715,28.4,13.1,9.7
7716,19.8,9.5,6.6
7717,21.2,10.2,7.2
7718,21.4,10.1,7.2
7719,19.7,9.4,6.6
7720,18.3,8.9,6.1
7721,16.8,8.5,5.7
7722,20.9,10.6,7.2
7723,26.7,13.1,9.4
7724,30.4,14.6,10.7
7725,19.9,10.2,6.9
7726,13.4,7.7,4.6
7727,17.4,9.5,6.1
7728,23.5,12.1,8.3
7729,17.4,9.6,6.1
7730,17.2,9.6,6
7731,17.2,9.7,6
7732,17.2,9.7,6
7733,17.1,9.7,6
7734,15.2,8.9,5.4
7735,14.3,8.6,5.1
7736,17.4,9.6,6.2
7737,30.9,14.9,10.8
7738,33.7,16,11.8
7739,29.7,14.2,10.4
7740,25.6,12.4,8.9
7741,29.3,14,10.3
7742,25.2,12.2,8.8
7743,19.8,9.9,6.8
7744,19.3,9.8,6.6
7745,21.8,11.1,7.5
7746,27.5,13.8,9.7
7747,28.2,14.3,9.9
7748,30.9,15.3,10.9
7749,40.2,19.2,14.4
7750,38.4,18.6,13.8
7751,36,17.8,13
7752,31.3,15.9,11.3
7753,22.7,12.4,8.3
7754,17.9,10.5,6.5
7755,19.3,11.1,7
7756,16.2,9.8,5.8
7757,14.9,9.3,5.4
7758,15.4,9.6,5.6
7759,16.9,10.3,6.3
7760,22.4,12.3,8.3
7761,40.3,19.4,14.4
7762,36.9,17.8,13.1
7763,38.4,18.4,13.7
7764,34.5,16.6,12.2
7765,30.1,14.8,10.7
7766,27.2,13.5,9.6
7767,26.8,13.2,9.5
7768,22.9,11.7,8.1
7769,31.8,15.7,11.3
7770,29.6,15.2,10.6
7771,30.6,15.7,11
7772,31.9,16.1,11.5
7773,26.5,13.8,9.6
7774,35.6,17.8,12.9
7775,24.2,13.2,9
7776,21.1,12,7.8
7777,20.6,11.9,7.5
7778,18.8,11.1,6.7
7779,16.1,10,5.7
7780,16.1,10,5.7
7781,16.3,10.1,5.8
7782,16.9,10.4,6.1
7783,18.4,11,6.7
7784,21.6,12.1,7.8
7785,36.1,17.8,12.8
7786,31.6,15.8,11
7787,32.4,15.9,11.3
7788,27.6,13.8,9.6
7789,25.9,13.1,9
7790,31,15,10.8
7791,31,14.9,10.8
7792,37.1,17.5,13
7793,38.8,18.5,13.6
7794,36.5,18,12.9
7795,37.4,18.5,13.2
7796,29.7,15.1,10.4
7797,37.3,18.2,13.2
7798,36.1,17.9,12.9
